trail_percent,long_spike,short_spike,Starting Value,Ending Value,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max Drawdown,Total Return,Annualized Return,Cumulative Return,Total Commission Costs,Total Trades,Win Rate,Average Trade Payoff Ratio
0.02,1.06,0.93,10000,10290.884867538,-0.18379944037301096,0.11451629744990563,0.02329299463750257,4.246663934407986,0.028673446112747525,0.005755745192795481,0.029088486753799953,279.155239462,74,0.47297297297297297,1.2964662681340808
0.02,1.06,0.94,10000,10519.721140636002,-0.0726054984126547,0.18586995235387768,0.055351065982487214,2.64738059422497,0.05066660642008074,0.010192967960190945,0.0519721140636002,317.6490193639999,84,0.4880952380952381,1.3487453550407291
0.02,1.06,0.95,10000,10457.927951402004,-0.11789187783548727,0.1378085841997634,0.028706536376726745,3.9512236590618937,0.04477525341960974,0.009002443942859747,0.04579279514020036,358.60221959799986,95,0.4842105263157895,1.296765166153738
0.02,1.06,0.96,10000,10385.380519806004,-0.18443011527471048,0.10989420076672736,0.014766324753918628,5.551474304145916,0.037814004953655014,0.007597523810801872,0.038538051980600355,418.42937919399975,110,0.4727272727272727,1.2949056965357575
0.02,1.06,0.97,10000,10399.106689428007,-0.2427354851195594,0.08543701382618758,0.012700789105443215,4.867350205360147,0.039134814216766164,0.007863939267077399,0.03991066894280066,571.2731185719998,149,0.4899328859060403,1.1672088443920203
0.02,1.07,0.9,10000,9961.467538591993,-1.9052887530182405,-0.033902802660843064,-0.008965147518368537,2.884711059017783,-0.0038606890193589134,-0.0007724526031567416,-0.0038532461408007294,172.002339408,46,0.45652173913043476,1.152015176434635
0.02,1.07,0.91,10000,9935.105601637993,-1.7920737571390317,-0.05124097783940835,-0.013392263426333888,2.8921518228779926,-0.006510587792805608,-0.0013023030724277208,-0.006489439836200654,179.92429936200003,48,0.4583333333333333,1.1189736257257188
0.02,1.07,0.92,10000,9866.427594691999,-1.123848711148715,-0.09339337982426449,-0.01577643517903568,4.42445918707281,-0.013447250893401189,-0.0026879672875095863,-0.013357240530800119,200.19243930800008,53,0.4528301886792453,1.0893194722580786
0.02,1.07,0.93,10000,10066.727104843998,-0.751652731341645,0.03370303236881315,0.0055382503198035836,4.42277894789737,0.0066505464930959905,0.0013320521738316273,0.006672710484399795,222.59291915600008,59,0.4915254237288136,1.0848984664571426
0.02,1.07,0.94,10000,10201.307371941999,-1.4483662433285556,0.09372345850598059,0.024209403302436382,2.8085743194436317,0.019930792802434132,0.003997292638993604,0.020130737194199902,264.38269905799996,70,0.5,1.1354901751831128
0.02,1.07,0.95,10000,10056.239784660003,-1.3598926922542507,0.016933870979119282,0.003324076011595756,4.000821719736686,0.005608222943982605,0.0011231657687568778,0.0056239784660003355,310.11029934,82,0.4878048780487805,1.0817989994064687
0.02,1.07,0.96,10000,10122.829566992003,-1.0629789904762856,0.03944255376778915,0.00476244334267542,5.7595968265070745,0.012208133265487333,0.0024465539318100486,0.012282956699200258,377.5502390079999,99,0.47474747474747475,1.1688326118767556
0.02,1.07,0.97,10000,10134.414740382017,-0.8112054541730279,0.03128826370971489,0.003930488674615405,5.290549933174021,0.01335193885693808,0.002676083145234002,0.013441474038201704,525.0150186179999,138,0.4855072463768116,1.1064013190412323
0.02,1.08,0.9,10000,10167.076576667996,-1.1521470613821974,0.1444857106635399,0.04315097700196679,2.3730958759834704,0.01656962015494517,0.0033220620761853625,0.016707657666799606,146.393459332,39,0.48717948717948717,1.2460815279174053
0.02,1.08,0.91,10000,10140.714639713997,-1.106938722607312,0.11645499439919124,0.03421869898571031,2.379137430498828,0.013973379974932752,0.0028008107155117847,0.01407146397139968,154.315419286,41,0.4878048780487805,1.207717637706783
0.02,1.08,0.92,10000,9997.701515757999,-0.9656732203850653,-0.008050979907906403,-0.0012758950709566225,4.368902335652157,-0.00022987484339755706,-4.6010427219504424e-05,-0.00022984842420009955,177.71867924200006,47,0.46808510638297873,1.134080781080671
0.02,1.08,0.93,10000,10198.001025909998,-0.49955447454703666,0.13256912336368948,0.02051497465049275,4.3683336519052425,0.019606630238050076,0.003932151383839918,0.019800102590999815,200.11915909000007,53,0.5094339622641509,1.1277327299444093
0.02,1.08,0.94,10000,10334.742435012002,-0.9482637049066326,0.18586104702174291,0.04542793392543586,2.7732445184544687,0.03292617820475399,0.006612231079185842,0.03347424350120018,241.81779898800005,64,0.515625,1.186639845804893
0.02,1.08,0.95,10000,10217.442289774004,-1.0217579690349439,0.0872104172633551,0.026320966045800226,2.4975330616265117,0.02151119527150085,0.004314938897489787,0.021744228977400415,294.487979226,78,0.5128205128205128,1.0756281736872244
0.02,1.08,0.96,10000,10285.237748098001,-0.9553418132241339,0.1081015620333997,0.018565632558770123,3.8309569892432966,0.02812454584739898,0.005645251645526366,0.028523774809800125,361.5622389019999,95,0.49473684210526314,1.1697389432388334
0.02,1.08,0.97,10000,10336.545521296008,-0.7234463042605614,0.08970538520942148,0.017577225282377158,3.3644718234915896,0.033100631416609086,0.006647380936455819,0.03365455212960078,510.4044187039999,133,0.5037593984962406,1.1012943034299678
0.02,1.09,0.9,10000,9998.964694628,-1.534991046269014,-0.006978650866089533,-0.0013169921817355807,3.8756002251744226,-0.00010353589685590903,-2.072341196108646e-05,-0.00010353053719991294,131.325299372,35,0.45714285714285713,1.1860626074917104
0.02,1.09,0.91,10000,9972.602757674002,-1.4994721149207455,-0.031718225258282697,-0.005880011822976775,3.8854728135084615,-0.00274348414602265,-0.0005489819030284708,-0.0027397242325998376,139.24725932599998,37,0.4594594594594595,1.1399674880412012
0.02,1.09,0.92,10000,9953.296289746002,-0.9855698110950849,-0.04485357121231446,-0.006767948575574472,4.694875612562024,-0.004681311284828184,-0.0009365670594916998,-0.0046703710253998,167.363879254,44,0.45454545454545453,1.1488490538820664
